,casual,count,datetime,registered
2130,14,291,2011-09-20 07:00:00,271
2131,9,226,2011-09-20 08:00:00,231
2132,7,111,2011-09-20 09:00:00,108
2133,13,94,2011-09-20 10:00:00,74
2134,13,97,2011-09-20 11:00:00,80
2135,9,91,2011-09-20 12:00:00,64
2136,9,86,2011-09-20 13:00:00,65
2137,14,130,2011-09-20 14:00:00,123
2138,41,172,2011-09-20 15:00:00,123
2139,26,193,2011-09-20 16:00:00,153
2140,26,347,2011-09-20 17:00:00,323
2141,25,347,2011-09-20 18:00:00,313
2142,19,257,2011-09-20 19:00:00,241
2143,17,190,2011-09-20 20:00:00,156
2144,17,118,2011-09-20 21:00:00,109
2145,18,128,2011-09-20 22:00:00,106
2146,17,84,2011-09-20 23:00:00,68
2147,9,31,2011-09-21 00:00:00,19
2148,3,12,2011-09-21 01:00:00,9
2149,2,8,2011-09-21 02:00:00,4
2150,1,4,2011-09-21 03:00:00,2
2151,1,5,2011-09-21 04:00:00,3
2152,0,15,2011-09-21 05:00:00,15
2153,3,84,2011-09-21 06:00:00,72
2154,12,256,2011-09-21 07:00:00,243
2155,20,334,2011-09-21 08:00:00,375
2156,10,92,2011-09-21 09:00:00,104
2157,11,85,2011-09-21 10:00:00,77
2158,24,107,2011-09-21 11:00:00,90
2159,39,170,2011-09-21 12:00:00,116
2160,44,166,2011-09-21 13:00:00,128
2161,44,158,2011-09-21 14:00:00,128
2162,45,174,2011-09-21 15:00:00,138
2163,47,281,2011-09-21 16:00:00,237
2164,54,467,2011-09-21 17:00:00,403
2165,25,357,2011-09-21 18:00:00,339
2166,3,191,2011-09-21 19:00:00,179
2167,3,145,2011-09-21 20:00:00,124
2168,8,93,2011-09-21 21:00:00,84
2169,9,116,2011-09-21 22:00:00,97
2170,22,87,2011-09-21 23:00:00,70
2171,8,29,2011-09-22 00:00:00,19
2172,1,10,2011-09-22 01:00:00,9
2173,1,6,2011-09-22 02:00:00,6
2174,1,4,2011-09-22 03:00:00,2
2175,1,4,2011-09-22 04:00:00,3
2176,1,15,2011-09-22 05:00:00,15
2177,3,81,2011-09-22 06:00:00,66
2178,13,272,2011-09-22 07:00:00,256
2179,17,326,2011-09-22 08:00:00,325
2180,9,106,2011-09-22 09:00:00,106
2181,15,96,2011-09-22 10:00:00,78
2182,15,97,2011-09-22 11:00:00,82
2183,29,135,2011-09-22 12:00:00,112
2184,31,138,2011-09-22 13:00:00,115
2185,30,133,2011-09-22 14:00:00,109
2186,30,134,2011-09-22 15:00:00,109
2187,48,287,2011-09-22 16:00:00,247
2188,51,410,2011-09-22 17:00:00,333
2189,23,329,2011-09-22 18:00:00,305
2190,12,224,2011-09-22 19:00:00,204
2191,8,134,2011-09-22 20:00:00,120
2192,13,92,2011-09-22 21:00:00,82
2193,9,109,2011-09-22 22:00:00,93
2194,8,106,2011-09-22 23:00:00,82
2195,3,26,2011-09-23 00:00:00,19
2196,2,10,2011-09-23 01:00:00,9
2197,1,6,2011-09-23 02:00:00,6
2198,1,4,2011-09-23 03:00:00,3
2199,1,3,2011-09-23 04:00:00,3
2200,1,15,2011-09-23 05:00:00,16
2201,3,85,2011-09-23 06:00:00,80
2202,4,138,2011-09-23 07:00:00,114
2203,8,204,2011-09-23 08:00:00,201
2204,9,109,2011-09-23 09:00:00,118
2205,10,87,2011-09-23 10:00:00,62
2206,12,89,2011-09-23 11:00:00,65
2207,10,82,2011-09-23 12:00:00,55
2208,7,61,2011-09-23 13:00:00,47
2209,7,60,2011-09-23 14:00:00,47
2210,10,77,2011-09-23 15:00:00,61
2211,8,160,2011-09-23 16:00:00,148
2212,7,220,2011-09-23 17:00:00,220
2213,16,224,2011-09-23 18:00:00,219
2214,22,192,2011-09-23 19:00:00,178
2215,18,186,2011-09-23 20:00:00,155
2216,19,116,2011-09-23 21:00:00,103
2217,21,122,2011-09-23 22:00:00,104
2218,9,66,2011-09-23 23:00:00,55
2219,28,92,2011-09-24 00:00:00,66
2220,12,67,2011-09-24 01:00:00,53
2221,14,62,2011-09-24 02:00:00,44
2222,6,35,2011-09-24 03:00:00,26
2223,2,10,2011-09-24 04:00:00,6
2224,3,15,2011-09-24 05:00:00,9
2225,2,15,2011-09-24 06:00:00,10
2226,6,60,2011-09-24 07:00:00,33
2227,24,138,2011-09-24 08:00:00,69
2228,47,131,2011-09-24 09:00:00,95
2229,74,251,2011-09-24 10:00:00,132
2230,91,319,2011-09-24 11:00:00,187
2231,100,359,2011-09-24 12:00:00,198
2232,147,351,2011-09-24 13:00:00,184
2233,146,364,2011-09-24 14:00:00,189
2234,148,361,2011-09-24 15:00:00,192
2235,115,294,2011-09-24 16:00:00,188
2236,153,286,2011-09-24 17:00:00,179
2237,85,270,2011-09-24 18:00:00,185
2238,73,230,2011-09-24 19:00:00,141
2239,53,198,2011-09-24 20:00:00,130
2240,45,152,2011-09-24 21:00:00,123
2241,33,124,2011-09-24 22:00:00,88
2242,28,80,2011-09-24 23:00:00,70
2243,26,93,2011-09-25 00:00:00,74
2244,12,70,2011-09-25 01:00:00,53
2245,15,57,2011-09-25 02:00:00,42
2246,6,35,2011-09-25 03:00:00,26
2247,4,10,2011-09-25 04:00:00,5
2248,4,13,2011-09-25 05:00:00,10
2249,3,17,2011-09-25 06:00:00,12
2250,6,61,2011-09-25 07:00:00,36
2251,24,136,2011-09-25 08:00:00,71
2252,55,146,2011-09-25 09:00:00,126
2253,79,256,2011-09-25 10:00:00,160
2254,122,326,2011-09-25 11:00:00,187
2255,128,353,2011-09-25 12:00:00,195
2256,147,357,2011-09-25 13:00:00,196
2257,125,352,2011-09-25 14:00:00,180
2258,125,354,2011-09-25 15:00:00,181
2259,190,386,2011-09-25 16:00:00,233
2260,154,287,2011-09-25 17:00:00,183
2261,123,276,2011-09-25 18:00:00,180
2262,78,231,2011-09-25 19:00:00,144
2263,56,197,2011-09-25 20:00:00,131
2264,38,114,2011-09-25 21:00:00,104
2265,33,131,2011-09-25 22:00:00,96
2266,29,96,2011-09-25 23:00:00,72
2267,6,29,2011-09-26 00:00:00,19
2268,2,13,2011-09-26 01:00:00,10
2269,1,7,2011-09-26 02:00:00,6
2270,1,4,2011-09-26 03:00:00,3
2271,1,5,2011-09-26 04:00:00,4
2272,1,19,2011-09-26 05:00:00,18
2273,3,85,2011-09-26 06:00:00,80
2274,13,273,2011-09-26 07:00:00,267
2275,22,321,2011-09-26 08:00:00,343
2276,20,169,2011-09-26 09:00:00,167
2277,16,103,2011-09-26 10:00:00,86
2278,29,120,2011-09-26 11:00:00,91
2279,27,142,2011-09-26 12:00:00,113
2280,46,193,2011-09-26 13:00:00,143
2281,59,219,2011-09-26 14:00:00,147
2282,60,220,2011-09-26 15:00:00,153
2283,68,314,2011-09-26 16:00:00,257
2284,68,561,2011-09-26 17:00:00,481
2285,28,331,2011-09-26 18:00:00,303
2286,31,264,2011-09-26 19:00:00,215
2287,21,199,2011-09-26 20:00:00,157
2288,22,124,2011-09-26 21:00:00,99
2289,24,122,2011-09-26 22:00:00,107
2290,24,101,2011-09-26 23:00:00,79
2291,8,30,2011-09-27 00:00:00,22
2292,5,18,2011-09-27 01:00:00,13
2293,2,8,2011-09-27 02:00:00,7
2294,1,4,2011-09-27 03:00:00,3
2295,0,3,2011-09-27 04:00:00,3
2296,0,11,2011-09-27 05:00:00,11
2297,3,87,2011-09-27 06:00:00,80
2298,13,278,2011-09-27 07:00:00,274
2299,24,313,2011-09-27 08:00:00,326
2300,12,143,2011-09-27 09:00:00,137
2301,13,98,2011-09-27 10:00:00,68
2302,18,90,2011-09-27 11:00:00,75
2303,17,107,2011-09-27 12:00:00,88
2304,46,194,2011-09-27 13:00:00,148
2305,25,134,2011-09-27 14:00:00,102
2306,27,133,2011-09-27 15:00:00,106
2307,30,182,2011-09-27 16:00:00,127
2308,19,230,2011-09-27 17:00:00,231
2309,15,218,2011-09-27 18:00:00,222
2310,11,221,2011-09-27 19:00:00,193
2311,38,216,2011-09-27 20:00:00,176
2312,20,158,2011-09-27 21:00:00,140
2313,23,123,2011-09-27 22:00:00,102
2314,21,83,2011-09-27 23:00:00,75
2315,10,34,2011-09-28 00:00:00,22
2316,3,16,2011-09-28 01:00:00,13
2317,3,7,2011-09-28 02:00:00,5
2318,1,4,2011-09-28 03:00:00,3
2319,1,6,2011-09-28 04:00:00,5
2320,0,15,2011-09-28 05:00:00,16
2321,1,59,2011-09-28 06:00:00,58
2322,5,114,2011-09-28 07:00:00,97
2323,8,235,2011-09-28 08:00:00,225
2324,8,121,2011-09-28 09:00:00,123
2325,8,61,2011-09-28 10:00:00,52
2326,25,106,2011-09-28 11:00:00,88
2327,25,135,2011-09-28 12:00:00,101
2328,43,190,2011-09-28 13:00:00,147
2329,52,221,2011-09-28 14:00:00,150
2330,57,237,2011-09-28 15:00:00,159
2331,57,305,2011-09-28 16:00:00,253
2332,70,550,2011-09-28 17:00:00,482
2333,28,305,2011-09-28 18:00:00,288
2334,28,255,2011-09-28 19:00:00,218
2335,18,116,2011-09-28 20:00:00,115
2336,12,106,2011-09-28 21:00:00,84
2337,23,123,2011-09-28 22:00:00,102
2338,20,88,2011-09-28 23:00:00,70
2339,9,29,2011-09-29 00:00:00,21
2340,2,11,2011-09-29 01:00:00,10
2341,1,6,2011-09-29 02:00:00,6
2342,1,5,2011-09-29 03:00:00,3
2343,0,6,2011-09-29 04:00:00,5
2344,1,19,2011-09-29 05:00:00,19
2345,5,108,2011-09-29 06:00:00,104
2346,13,297,2011-09-29 07:00:00,280
2347,29,423,2011-09-29 08:00:00,395
2348,34,212,2011-09-29 09:00:00,182
2349,40,136,2011-09-29 10:00:00,101
2350,41,154,2011-09-29 11:00:00,123
2351,49,201,2011-09-29 12:00:00,156
2352,47,196,2011-09-29 13:00:00,155
2353,44,190,2011-09-29 14:00:00,145
2354,52,197,2011-09-29 15:00:00,153
2355,53,288,2011-09-29 16:00:00,247
2356,62,548,2011-09-29 17:00:00,484
2357,60,517,2011-09-29 18:00:00,454
2358,48,344,2011-09-29 19:00:00,285
2359,43,231,2011-09-29 20:00:00,178
2360,32,190,2011-09-29 21:00:00,165
2361,23,143,2011-09-29 22:00:00,126
2362,13,79,2011-09-29 23:00:00,64
2363,7,36,2011-09-30 00:00:00,29
2364,4,19,2011-09-30 01:00:00,11
2365,1,6,2011-09-30 02:00:00,6
2366,1,5,2011-09-30 03:00:00,4
2367,0,5,2011-09-30 04:00:00,4
2368,1,27,2011-09-30 05:00:00,24
2369,6,112,2011-09-30 06:00:00,106
2370,12,298,2011-09-30 07:00:00,292
2371,27,442,2011-09-30 08:00:00,415
2372,27,209,2011-09-30 09:00:00,185
2373,46,135,2011-09-30 10:00:00,104
2374,48,177,2011-09-30 11:00:00,125
2375,47,200,2011-09-30 12:00:00,157
2376,43,195,2011-09-30 13:00:00,155
2377,40,179,2011-09-30 14:00:00,140
2378,41,193,2011-09-30 15:00:00,150
2379,58,304,2011-09-30 16:00:00,254
2380,60,552,2011-09-30 17:00:00,494
2381,51,489,2011-09-30 18:00:00,429
2382,37,281,2011-09-30 19:00:00,247
2383,26,212,2011-09-30 20:00:00,187
2384,22,174,2011-09-30 21:00:00,147
2385,12,111,2011-09-30 22:00:00,97
2386,13,91,2011-09-30 23:00:00,72
2387,7,25,2011-10-20 00:00:00,17
2388,3,16,2011-10-20 01:00:00,10
2389,3,6,2011-10-20 02:00:00,3
2390,1,5,2011-10-20 03:00:00,3
2391,0,5,2011-10-20 04:00:00,4
2392,1,27,2011-10-20 05:00:00,25
2393,3,82,2011-10-20 06:00:00,85
2394,9,273,2011-10-20 07:00:00,254
2395,22,412,2011-10-20 08:00:00,431
2396,21,222,2011-10-20 09:00:00,207
2397,28,139,2011-10-20 10:00:00,99
2398,32,149,2011-10-20 11:00:00,117
2399,36,185,2011-10-20 12:00:00,146
2400,37,168,2011-10-20 13:00:00,143
2401,36,171,2011-10-20 14:00:00,129
2402,32,174,2011-10-20 15:00:00,142
2403,35,246,2011-10-20 16:00:00,199
2404,39,409,2011-10-20 17:00:00,379
2405,44,393,2011-10-20 18:00:00,353
2406,37,239,2011-10-20 19:00:00,217
2407,22,193,2011-10-20 20:00:00,181
2408,18,120,2011-10-20 21:00:00,112
2409,16,102,2011-10-20 22:00:00,97
2410,13,86,2011-10-20 23:00:00,64
2411,9,32,2011-10-21 00:00:00,24
2412,3,14,2011-10-21 01:00:00,13
2413,2,8,2011-10-21 02:00:00,6
2414,1,5,2011-10-21 03:00:00,3
2415,0,5,2011-10-21 04:00:00,4
2416,0,25,2011-10-21 05:00:00,24
2417,2,94,2011-10-21 06:00:00,93
2418,8,262,2011-10-21 07:00:00,251
2419,17,419,2011-10-21 08:00:00,400
2420,18,197,2011-10-21 09:00:00,181
2421,28,139,2011-10-21 10:00:00,100
2422,30,137,2011-10-21 11:00:00,116
2423,33,176,2011-10-21 12:00:00,153
2424,31,177,2011-10-21 13:00:00,143
2425,33,150,2011-10-21 14:00:00,130
2426,33,167,2011-10-21 15:00:00,151
2427,36,266,2011-10-21 16:00:00,233
2428,42,428,2011-10-21 17:00:00,364
2429,34,399,2011-10-21 18:00:00,347
2430,32,248,2011-10-21 19:00:00,219
2431,21,185,2011-10-21 20:00:00,173
2432,17,137,2011-10-21 21:00:00,128
2433,16,111,2011-10-21 22:00:00,97
2434,10,86,2011-10-21 23:00:00,69
2435,11,76,2011-10-22 00:00:00,62
2436,12,69,2011-10-22 01:00:00,57
2437,8,56,2011-10-22 02:00:00,43
2438,8,29,2011-10-22 03:00:00,19
2439,2,7,2011-10-22 04:00:00,5
2440,1,8,2011-10-22 05:00:00,5
2441,4,18,2011-10-22 06:00:00,12
2442,9,50,2011-10-22 07:00:00,25
2443,19,96,2011-10-22 08:00:00,52
2444,47,155,2011-10-22 09:00:00,105
2445,86,251,2011-10-22 10:00:00,168
2446,96,293,2011-10-22 11:00:00,212
2447,114,325,2011-10-22 12:00:00,222
2448,144,344,2011-10-22 13:00:00,222
2449,118,331,2011-10-22 14:00:00,221
2450,104,338,2011-10-22 15:00:00,221
2451,129,320,2011-10-22 16:00:00,218
2452,88,252,2011-10-22 17:00:00,187
2453,65,214,2011-10-22 18:00:00,167
2454,40,193,2011-10-22 19:00:00,156
2455,38,154,2011-10-22 20:00:00,123
2456,23,99,2011-10-22 21:00:00,80
2457,20,77,2011-10-22 22:00:00,63
2458,9,57,2011-10-22 23:00:00,55
2459,8,87,2011-10-23 00:00:00,63
2460,9,79,2011-10-23 01:00:00,64
2461,9,60,2011-10-23 02:00:00,37
2462,7,25,2011-10-23 03:00:00,20
2463,1,9,2011-10-23 04:00:00,7
2464,1,8,2011-10-23 05:00:00,7
2465,3,18,2011-10-23 06:00:00,12
2466,8,71,2011-10-23 07:00:00,23
2467,18,99,2011-10-23 08:00:00,57
2468,45,145,2011-10-23 09:00:00,124
2469,83,241,2011-10-23 10:00:00,181
2470,96,267,2011-10-23 11:00:00,183
2471,102,327,2011-10-23 12:00:00,225
2472,121,348,2011-10-23 13:00:00,219
2473,119,354,2011-10-23 14:00:00,223
2474,126,352,2011-10-23 15:00:00,218
2475,114,310,2011-10-23 16:00:00,228
2476,103,276,2011-10-23 17:00:00,195
2477,86,250,2011-10-23 18:00:00,177
2478,44,195,2011-10-23 19:00:00,153
2479,36,145,2011-10-23 20:00:00,114
2480,34,108,2011-10-23 21:00:00,84
2481,20,83,2011-10-23 22:00:00,64
2482,17,71,2011-10-23 23:00:00,57
2483,6,37,2011-10-24 00:00:00,28
2484,1,13,2011-10-24 01:00:00,11
2485,1,5,2011-10-24 02:00:00,4
2486,1,7,2011-10-24 03:00:00,5
2487,1,7,2011-10-24 04:00:00,5
2488,0,25,2011-10-24 05:00:00,24
2489,2,94,2011-10-24 06:00:00,95
2490,6,271,2011-10-24 07:00:00,264
2491,15,385,2011-10-24 08:00:00,343
2492,19,196,2011-10-24 09:00:00,186
2493,18,112,2011-10-24 10:00:00,79
2494,27,115,2011-10-24 11:00:00,106
2495,28,172,2011-10-24 12:00:00,138
2496,23,164,2011-10-24 13:00:00,148
2497,27,159,2011-10-24 14:00:00,149
2498,40,183,2011-10-24 15:00:00,147
2499,38,272,2011-10-24 16:00:00,235
2500,39,513,2011-10-24 17:00:00,469
2501,50,497,2011-10-24 18:00:00,439
2502,19,226,2011-10-24 19:00:00,232
2503,24,210,2011-10-24 20:00:00,184
2504,21,161,2011-10-24 21:00:00,132
2505,15,132,2011-10-24 22:00:00,113
2506,14,86,2011-10-24 23:00:00,64
2507,8,48,2011-10-25 00:00:00,37
2508,3,30,2011-10-25 01:00:00,18
2509,1,5,2011-10-25 02:00:00,3
2510,0,7,2011-10-25 03:00:00,6
2511,1,5,2011-10-25 04:00:00,5
2512,1,26,2011-10-25 05:00:00,24
2513,4,93,2011-10-25 06:00:00,92
2514,9,267,2011-10-25 07:00:00,259
2515,24,405,2011-10-25 08:00:00,395
2516,23,212,2011-10-25 09:00:00,187
2517,29,128,2011-10-25 10:00:00,100
2518,28,137,2011-10-25 11:00:00,123
2519,33,179,2011-10-25 12:00:00,155
2520,34,173,2011-10-25 13:00:00,149
2521,32,160,2011-10-25 14:00:00,126
2522,36,172,2011-10-25 15:00:00,144
2523,39,279,2011-10-25 16:00:00,226
2524,50,503,2011-10-25 17:00:00,440
2525,42,485,2011-10-25 18:00:00,425
2526,29,285,2011-10-25 19:00:00,249
2527,18,212,2011-10-25 20:00:00,193
2528,15,151,2011-10-25 21:00:00,141
2529,17,129,2011-10-25 22:00:00,115
2530,11,78,2011-10-25 23:00:00,63
2531,7,57,2011-10-26 00:00:00,42
2532,3,18,2011-10-26 01:00:00,13
2533,3,10,2011-10-26 02:00:00,6
2534,1,5,2011-10-26 03:00:00,3
2535,1,4,2011-10-26 04:00:00,4
2536,1,26,2011-10-26 05:00:00,23
2537,4,106,2011-10-26 06:00:00,102
2538,12,277,2011-10-26 07:00:00,271
2539,25,430,2011-10-26 08:00:00,414
2540,26,212,2011-10-26 09:00:00,184
2541,22,123,2011-10-26 10:00:00,101
2542,20,138,2011-10-26 11:00:00,112
2543,40,171,2011-10-26 12:00:00,137
2544,36,149,2011-10-26 13:00:00,123
2545,29,158,2011-10-26 14:00:00,109
2546,30,162,2011-10-26 15:00:00,110
2547,31,250,2011-10-26 16:00:00,181
2548,35,437,2011-10-26 17:00:00,442
2549,33,458,2011-10-26 18:00:00,424
2550,21,265,2011-10-26 19:00:00,235
2551,21,200,2011-10-26 20:00:00,164
2552,21,173,2011-10-26 21:00:00,142
2553,16,123,2011-10-26 22:00:00,96
2554,13,71,2011-10-26 23:00:00,57
2555,14,41,2011-10-27 00:00:00,29
2556,5,20,2011-10-27 01:00:00,14
2557,2,6,2011-10-27 02:00:00,4
2558,0,2,2011-10-27 03:00:00,2
2559,1,4,2011-10-27 04:00:00,4
2560,0,18,2011-10-27 05:00:00,18
2561,4,62,2011-10-27 06:00:00,65
2562,11,266,2011-10-27 07:00:00,268
2563,11,216,2011-10-27 08:00:00,222
2564,24,209,2011-10-27 09:00:00,193
2565,14,90,2011-10-27 10:00:00,56
2566,13,88,2011-10-27 11:00:00,61
2567,13,82,2011-10-27 12:00:00,60
2568,18,127,2011-10-27 13:00:00,107
2569,20,127,2011-10-27 14:00:00,102
2570,27,137,2011-10-27 15:00:00,107
2571,49,288,2011-10-27 16:00:00,239
2572,26,390,2011-10-27 17:00:00,381
2573,26,380,2011-10-27 18:00:00,369
2574,21,251,2011-10-27 19:00:00,208
2575,14,182,2011-10-27 20:00:00,191
2576,12,122,2011-10-27 21:00:00,117
2577,6,93,2011-10-27 22:00:00,86
2578,11,77,2011-10-27 23:00:00,64
2579,8,33,2011-10-28 00:00:00,28
2580,2,21,2011-10-28 01:00:00,12
2581,1,5,2011-10-28 02:00:00,5
2582,0,2,2011-10-28 03:00:00,2
2583,0,2,2011-10-28 04:00:00,2
2584,1,22,2011-10-28 05:00:00,22
2585,2,87,2011-10-28 06:00:00,85
2586,7,243,2011-10-28 07:00:00,246
2587,14,408,2011-10-28 08:00:00,415
2588,9,219,2011-10-28 09:00:00,218
2589,12,112,2011-10-28 10:00:00,97
2590,12,130,2011-10-28 11:00:00,116
2591,21,154,2011-10-28 12:00:00,144
2592,20,149,2011-10-28 13:00:00,135
2593,17,138,2011-10-28 14:00:00,121
2594,18,141,2011-10-28 15:00:00,129
2595,15,221,2011-10-28 16:00:00,201
2596,13,371,2011-10-28 17:00:00,359
2597,13,346,2011-10-28 18:00:00,337
2598,12,228,2011-10-28 19:00:00,220
2599,6,159,2011-10-28 20:00:00,129
2600,6,90,2011-10-28 21:00:00,93
2601,4,63,2011-10-28 22:00:00,58
2602,6,56,2011-10-28 23:00:00,49
2603,4,50,2011-10-29 00:00:00,47
2604,4,43,2011-10-29 01:00:00,36
2605,4,37,2011-10-29 02:00:00,32
2606,2,10,2011-10-29 03:00:00,9
2607,2,6,2011-10-29 04:00:00,4
2608,1,5,2011-10-29 05:00:00,4
2609,1,12,2011-10-29 06:00:00,10
2610,4,104,2011-10-29 07:00:00,30
2611,8,119,2011-10-29 08:00:00,56
2612,29,106,2011-10-29 09:00:00,72
2613,24,89,2011-10-29 10:00:00,80
2614,27,81,2011-10-29 11:00:00,64
2615,9,98,2011-10-29 12:00:00,54
2616,10,97,2011-10-29 13:00:00,61
2617,9,102,2011-10-29 14:00:00,62
2618,10,96,2011-10-29 15:00:00,152
2619,9,95,2011-10-29 16:00:00,117
2620,10,101,2011-10-29 17:00:00,108
2621,7,83,2011-10-29 18:00:00,100
2622,7,114,2011-10-29 19:00:00,86
2623,6,90,2011-10-29 20:00:00,77
2624,5,73,2011-10-29 21:00:00,73
2625,4,59,2011-10-29 22:00:00,58
2626,5,50,2011-10-29 23:00:00,46
2627,5,62,2011-10-30 00:00:00,56
2628,4,49,2011-10-30 01:00:00,43
2629,3,38,2011-10-30 02:00:00,35
2630,1,12,2011-10-30 03:00:00,11
2631,0,5,2011-10-30 04:00:00,4
2632,0,4,2011-10-30 05:00:00,3
2633,1,12,2011-10-30 06:00:00,10
2634,3,40,2011-10-30 07:00:00,24
2635,7,82,2011-10-30 08:00:00,73
2636,21,149,2011-10-30 09:00:00,118
2637,35,224,2011-10-30 10:00:00,170
2638,65,248,2011-10-30 11:00:00,187
2639,88,340,2011-10-30 12:00:00,238
2640,104,334,2011-10-30 13:00:00,217
2641,134,349,2011-10-30 14:00:00,232
2642,107,353,2011-10-30 15:00:00,224
2643,110,300,2011-10-30 16:00:00,209
2644,83,268,2011-10-30 17:00:00,190
2645,30,222,2011-10-30 18:00:00,180
2646,68,243,2011-10-30 19:00:00,184
2647,34,156,2011-10-30 20:00:00,121
2648,14,104,2011-10-30 21:00:00,87
2649,9,78,2011-10-30 22:00:00,67
2650,6,62,2011-10-30 23:00:00,56
2651,2,21,2011-10-31 00:00:00,21
2652,1,10,2011-10-31 01:00:00,9
2653,0,3,2011-10-31 02:00:00,3
2654,0,4,2011-10-31 03:00:00,3
2655,0,3,2011-10-31 04:00:00,3
2656,0,21,2011-10-31 05:00:00,20
2657,1,86,2011-10-31 06:00:00,85
2658,4,261,2011-10-31 07:00:00,219
2659,10,435,2011-10-31 08:00:00,419
2660,12,216,2011-10-31 09:00:00,222
2661,12,117,2011-10-31 10:00:00,101
2662,19,141,2011-10-31 11:00:00,119
2663,21,152,2011-10-31 12:00:00,141
2664,25,160,2011-10-31 13:00:00,140
2665,26,162,2011-10-31 14:00:00,135
2666,26,184,2011-10-31 15:00:00,150
2667,22,235,2011-10-31 16:00:00,220
2668,24,441,2011-10-31 17:00:00,441
2669,16,396,2011-10-31 18:00:00,390
2670,14,271,2011-10-31 19:00:00,250
2671,11,191,2011-10-31 20:00:00,181
2672,9,126,2011-10-31 21:00:00,123
2673,8,100,2011-10-31 22:00:00,92
2674,7,59,2011-10-31 23:00:00,52
2675,10,77,2011-11-20 00:00:00,60
2676,10,59,2011-11-20 01:00:00,51
2677,7,52,2011-11-20 02:00:00,41
2678,5,21,2011-11-20 03:00:00,16
2679,2,6,2011-11-20 04:00:00,4
2680,2,6,2011-11-20 05:00:00,5
2681,3,19,2011-11-20 06:00:00,14
2682,9,57,2011-11-20 07:00:00,32
2683,14,82,2011-11-20 08:00:00,62
2684,45,153,2011-11-20 09:00:00,109
2685,70,234,2011-11-20 10:00:00,176
2686,107,307,2011-11-20 11:00:00,218
2687,111,329,2011-11-20 12:00:00,228
2688,114,345,2011-11-20 13:00:00,222
2689,114,340,2011-11-20 14:00:00,224
2690,114,341,2011-11-20 15:00:00,228
2691,116,297,2011-11-20 16:00:00,229
2692,92,284,2011-11-20 17:00:00,200
2693,93,305,2011-11-20 18:00:00,203
2694,59,222,2011-11-20 19:00:00,162
2695,54,191,2011-11-20 20:00:00,127
2696,41,139,2011-11-20 21:00:00,90
2697,14,73,2011-11-20 22:00:00,49
2698,14,65,2011-11-20 23:00:00,48
2699,7,31,2011-11-21 00:00:00,27
2700,2,8,2011-11-21 01:00:00,7
2701,1,6,2011-11-21 02:00:00,5
2702,0,3,2011-11-21 03:00:00,2
2703,0,2,2011-11-21 04:00:00,2
2704,1,19,2011-11-21 05:00:00,18
2705,4,81,2011-11-21 06:00:00,82
2706,10,258,2011-11-21 07:00:00,255
2707,20,400,2011-11-21 08:00:00,409
2708,13,153,2011-11-21 09:00:00,165
2709,21,106,2011-11-21 10:00:00,82
2710,25,110,2011-11-21 11:00:00,88
2711,31,161,2011-11-21 12:00:00,106
2712,29,155,2011-11-21 13:00:00,104
2713,23,127,2011-11-21 14:00:00,88
2714,3,35,2011-11-21 15:00:00,34
2715,3,51,2011-11-21 16:00:00,63
2716,5,81,2011-11-21 17:00:00,83
2717,9,142,2011-11-21 18:00:00,166
2718,8,119,2011-11-21 19:00:00,165
2719,7,116,2011-11-21 20:00:00,97
2720,7,89,2011-11-21 21:00:00,74
2721,6,66,2011-11-21 22:00:00,56
2722,6,54,2011-11-21 23:00:00,47
2723,1,19,2011-11-22 00:00:00,15
2724,0,7,2011-11-22 01:00:00,7
2725,1,5,2011-11-22 02:00:00,5
2726,0,4,2011-11-22 03:00:00,4
2727,1,3,2011-11-22 04:00:00,2
2728,1,7,2011-11-22 05:00:00,7
2729,2,84,2011-11-22 06:00:00,86
2730,3,89,2011-11-22 07:00:00,67
2731,7,125,2011-11-22 08:00:00,155
2732,10,81,2011-11-22 09:00:00,85
2733,10,64,2011-11-22 10:00:00,45
2734,9,53,2011-11-22 11:00:00,47
2735,9,60,2011-11-22 12:00:00,47
2736,6,56,2011-11-22 13:00:00,45
2737,5,56,2011-11-22 14:00:00,44
2738,5,51,2011-11-22 15:00:00,41
2739,5,62,2011-11-22 16:00:00,75
2740,5,92,2011-11-22 17:00:00,169
2741,5,103,2011-11-22 18:00:00,162
2742,6,157,2011-11-22 19:00:00,191
2743,10,167,2011-11-22 20:00:00,123
2744,10,115,2011-11-22 21:00:00,98
2745,9,118,2011-11-22 22:00:00,99
2746,9,63,2011-11-22 23:00:00,55
2747,3,21,2011-11-23 00:00:00,23
2748,3,10,2011-11-23 01:00:00,8
2749,1,4,2011-11-23 02:00:00,4
2750,1,4,2011-11-23 03:00:00,3
2751,0,5,2011-11-23 04:00:00,4
2752,0,15,2011-11-23 05:00:00,13
2753,4,82,2011-11-23 06:00:00,79
2754,11,266,2011-11-23 07:00:00,268
2755,19,358,2011-11-23 08:00:00,405
2756,13,129,2011-11-23 09:00:00,153
2757,15,82,2011-11-23 10:00:00,71
2758,22,116,2011-11-23 11:00:00,109
2759,23,182,2011-11-23 12:00:00,150
2760,29,174,2011-11-23 13:00:00,137
2761,23,179,2011-11-23 14:00:00,122
2762,21,163,2011-11-23 15:00:00,135
2763,12,224,2011-11-23 16:00:00,188
2764,12,208,2011-11-23 17:00:00,344
